Gene,baseMean,log2FoldChange,pvalue,padj
FAM155A|728215,302.9511289,-2.694379549,6.21716833658396E-06,3.02149055289413E-05
MAST1|22983,874.4779709,-2.697084465,2.81591263096286E-07,1.82207778391958E-06
UNC5D|137970,143.6483419,-2.697799912,0.000298624364629565,0.000979400431280192
RAB27B|5874,39.91586397,-2.698218844,4.93360474706762E-05,0.000194530461909622
STMN2|11075,2929.390353,-2.698849177,0.000658649645843241,0.00199101912218622
NTNG2|84628,413.6783263,-2.699333044,1.14431793839677E-08,1.00012454525307E-07
C1orf172|126695,1.345140113,-2.700338259,0.000283159390721294,0.000932694926165138
FSHB|2488,0.249276684520124,-2.700798889,0.141225202573619,0.21924835998591
STOX2|56977,137.8250416,-2.704258008,2.26327617660048E-11,3.39210055714426E-10
TSPYL1|7259,3716.126028,-2.704498405,9.80948159811598E-34,4.20477978991243E-31
OR2L13|284521,19.78263395,-2.708404709,0.000944960390386892,0.00274715010854149
BOK|666,850.3008493,-2.709927654,3.53621364235887E-07,2.23566125688169E-06
EPB41L1|2036,3567.688817,-2.710435046,3.14241251357542E-23,3.33043928430529E-21
WBP11P1|441818,2.969552996,-2.712875486,1.9751842169482E-20,1.37949979736121E-18
HAPLN2|60484,577.6936364,-2.714588875,0.00012197076987165,0.000439427377671697
NRIP2|83714,128.4777366,-2.715767607,1.91938959744963E-13,4.18813415669749E-12
KLHL3|26249,247.411349,-2.715791549,6.73669546962463E-12,1.11348859394678E-10
CFC1B|653275,3.653183439,-2.715879683,0.0170724610852707,0.0356512614348583
CACNB2|783,324.4712279,-2.715941242,1.73137791844014E-08,1.4718619950988E-07
LOC148696|148696,2.241338097,-2.71601139,0.000238459617774567,0.000799799611763801
C6orf105|84830,12.68644866,-2.717168326,6.46094501487894E-05,0.000248109035221979
NAP1L3|4675,1512.804682,-2.718027904,4.88286207112871E-16,1.67888639019611E-14
IRS4|8471,3.51585482,-2.721557701,3.53343217900162E-05,0.000144337935833889
GPIHBP1|338328,202.4455594,-2.72278597,5.13082409993177E-07,3.12301880920114E-06
ZC3H12B|340554,114.2976757,-2.725960458,5.71420966493741E-05,0.000222041479103501
PKLR|5313,2.642003815,-2.726549689,8.19794488003768E-05,0.000306810552563149
C6orf114|85411,25.8244025,-2.727546841,5.05334819608853E-10,5.86133694253468E-09
SIRPB1|10326,251.4113009,-2.731364263,1.38854573759781E-13,3.0856749691848E-12
SYNJ1|8867,1421.977679,-2.732136293,1.06600256406266E-32,3.80780064040828E-30
MEF2C|4208,2621.774953,-2.733403556,2.06168057617965E-27,3.89879966999307E-25
SEMA6B|10501,1289.688545,-2.734561881,5.91811821109537E-09,5.54856098450018E-08
SORBS2|8470,750.8306812,-2.735558504,9.64388606281903E-11,1.29181193240081E-09
NKX6-2|84504,368.1221079,-2.736674996,0.000545743573200998,0.00167972678849115
MYO5A|4644,2915.47863,-2.737473665,7.86236431232286E-18,3.67208584068754E-16
SLITRK5|26050,293.458747,-2.737609711,4.77766791920879E-07,2.93398396987005E-06
C21orf131|387486,193.851286,-2.738983933,6.70742175124329E-05,0.000256298451188058
LDHAL6A|160287,2.459410423,-2.741739319,1.87042718982719E-05,8.13865780838636E-05
GCSH|2653,16.52189495,-2.742220197,1.84586792697515E-10,2.34397277441894E-09
RUSC2|9853,1840.232013,-2.743375996,7.98641289208806E-20,5.03431105475447E-18
ZFR2|23217,109.5838157,-2.744577224,0.00029347738893694,0.000964211438461016
GLS|2744,1993.424905,-2.745658197,1.60230148278681E-28,3.5938131745901E-26
TTC9B|148014,278.8330653,-2.74600518,0.000211478056033797,0.000718801801380778
C2orf85|285093,154.1947952,-2.751232595,0.000349363275629342,0.00112614776464144
KIAA1751|85452,18.65449082,-2.752586497,5.16117810421026E-05,0.000202633756263203
ADAMTS8|11095,200.2699268,-2.756363666,4.43775301154147E-07,2.74534374084745E-06
MYPN|84665,2.502420242,-2.756795705,6.70434489349062E-06,3.22574479048492E-05
HSPA2|3306,2697.835341,-2.758947509,5.94082674981878E-09,5.56004886837721E-08
PLCL1|5334,423.9413795,-2.759361683,1.83653964925492E-09,1.89337323861455E-08
SYT16|83851,43.1807527,-2.760561047,3.69645059518982E-05,0.000150328558993499
SYT12|91683,486.078332,-2.762494228,7.22415518455986E-09,6.6197971190012E-08
C16orf73|254528,2.711209027,-2.763368479,3.71731571975792E-11,5.35899124950752E-10
MYRIP|25924,489.5681462,-2.763781436,2.96789336386019E-08,2.4023371840327E-07
HOXD1|3231,35.97671938,-2.764409423,0.000131551335479111,0.000470603432873993
LOC200726|200726,3.683225496,-2.765322128,4.06261448270589E-07,2.53440397014598E-06
SLC1A2|6506,16957.95341,-2.766057253,4.12706957724954E-08,3.23869182569432E-07
C2orf55|343990,692.82949,-2.766200261,1.39296397881359E-10,1.80691877520748E-09
OPCML|4978,1259.600364,-2.766523091,3.60009814847478E-05,0.000146874562575994
PPP3CB|5532,1947.725178,-2.766939331,7.29561849233713E-27,1.32689849159094E-24
PCDH20|64881,163.9453752,-2.767186602,2.25417902161894E-05,9.61115365782666E-05
TINAG|27283,0.30330428441444,-2.76765267,0.0197850365421065,0.0405217211574317
LOC283404|283404,0.561653171774331,-2.768976518,0.000225243893210866,0.000760232625747052
GOLGA7B|401647,587.3759504,-2.769290171,1.07902373481215E-06,6.16142357039419E-06
LOC157627|157627,190.899199,-2.77327754,0.000354274211359408,0.00114045314801596
PSG7|5676,0.309417453743042,-2.77368176,0.161505817019923,0.24570436978447
CABLES1|91768,592.086499,-2.774652756,4.65471871002414E-12,7.91753696628357E-11
MCTP1|79772,170.6219164,-2.775409051,8.60347322764718E-08,6.25763179065183E-07
MAP3K10|4294,980.9923858,-2.779879396,1.54569457171406E-20,1.09212097413159E-18
AQP3|360,100.783991,-2.78005355,5.67674336617798E-08,4.31097255079555E-07
CLCA4|22802,40.58700616,-2.780439852,0.00173365957749201,0.00474536108844095
TMCC2|9911,886.4512859,-2.782178948,7.98521685792616E-11,1.08164921329029E-09
NCOA7|135112,968.8806175,-2.783228522,8.85580025597063E-24,1.02287144393663E-21
MAPK8IP3|23162,3967.472936,-2.784588958,4.76963350427467E-15,1.38072885090676E-13
KIF19|124602,109.4183753,-2.785221178,4.36186455079118E-05,0.000174628487588649
TSPYL2|64061,2219.264078,-2.785618032,6.87598365579097E-16,2.29068823379192E-14
ADAMTS16|170690,33.96817034,-2.786030151,5.3120158116915E-05,0.000208174467679231
SHANK3|85358,1224.265596,-2.786034821,8.78708214188545E-14,2.02986859203387E-12
FER1L6|654463,3.253082857,-2.790582003,0.00425161503281804,0.0104898186707633
C3orf51|711,0.38829549564826,-2.792950139,0.00287427159638875,0.00740705742454811
ANKRD19|138649,45.88636093,-2.793550667,6.08568676330898E-19,3.30667075992865E-17
CDHR2|54825,7.353919096,-2.794143371,3.20924004959508E-05,0.000132583061290725
EPB41L3|23136,1833.691829,-2.795196072,6.90857173397898E-10,7.77476313749828E-09
MYCBP2|23077,1839.190653,-2.79523364,1.2508913238001E-26,2.15432524506966E-24
DRGX|644168,0.404957256620275,-2.797000249,0.0428688755939606,0.0793491739115158
C17orf102|400591,21.95723929,-2.79964402,1.04635228808425E-05,4.81466824543346E-05
DBH|1621,15.46919572,-2.799844341,2.23193801200703E-07,1.47792146630977E-06
BEGAIN|57596,332.8407725,-2.800676324,1.7411398636496E-08,1.47950867092234E-07
DNAH17|8632,173.6885963,-2.800875447,2.27813595726182E-08,1.89654572635404E-07
GABBR1|2550,5150.235448,-2.803254481,2.74581352158196E-10,3.36921100622101E-09
RPRML|388394,52.66537976,-2.803954118,1.88621556184934E-05,8.19981280762641E-05
FBXW7|55294,1112.16459,-2.804667088,6.2260682966011E-24,7.41324885019374E-22
BDNF|627,151.1600253,-2.805450939,6.16966428589236E-05,0.000238217331730947
SGK2|10110,87.51183345,-2.805699814,7.39265583628517E-07,4.36744068686385E-06
PLEKHG3|26030,867.6755269,-2.807760297,2.43321548459394E-11,3.62426976697549E-10
TBC1D26|353149,4.974517239,-2.808311165,1.98929542820468E-05,8.60578986043273E-05
EMID2|136227,174.0123061,-2.809562342,0.000730732787484587,0.00218734886506064
HHATL|57467,492.3964566,-2.810327905,3.84106858043808E-05,0.000155619348557173
FAM189A1|23359,308.1200377,-2.810642948,1.29000192692508E-08,1.11632333640457E-07
GABARAPL1|23710,3329.346289,-2.811457801,5.45746916697822E-21,4.04881241391704E-19
SLITRK1|114798,433.1920607,-2.813370612,0.00023068158166291,0.000776954256800396
MOBP|4336,2042.484455,-2.815404431,0.000642606600436777,0.00194924338981365
GRIN2C|2905,309.0162343,-2.816226492,5.43862336191894E-06,2.67958125231301E-05
BASP1|10409,2472.484905,-2.816508904,4.1580870594449E-08,3.25905490815249E-07
RCAN2|10231,1540.713414,-2.817965939,4.21813142733671E-06,2.12937809740638E-05
PSG10|653492,0.505349644768727,-2.818392582,0.00890837640716347,0.0202945166549872
LOC646627|646627,2.335852912,-2.824673449,0.00704336633903951,0.0165138560002107
BEND4|389206,32.99393028,-2.825018358,0.00174473442184523,0.00477228903332001
RAB3C|115827,59.48425502,-2.825210653,0.000468033407204067,0.00146651988166979
CDYL2|124359,49.21184524,-2.837088346,2.63365238898986E-11,3.89276022461498E-10
FLJ40330|645784,16.32588063,-2.839648984,0.00144085606030389,0.00402267658810274
CYP26C1|340665,2.989318251,-2.840958775,8.15816382575207E-08,5.98793082324702E-07
C9orf125|84302,345.6039357,-2.841038452,8.5043927433444E-06,3.99613231732936E-05
KIF3C|3797,3318.210466,-2.842702254,5.35011814845662E-21,3.98449532685636E-19
SNPH|9751,1215.121172,-2.843120151,2.50005910894574E-16,9.11600002881935E-15
KCNC4|3749,313.1963788,-2.844688984,7.58482893583043E-14,1.77768852178898E-12
PTGDS|5730,8365.431439,-2.845178519,9.94687967328319E-07,5.72903439886412E-06
PANX2|56666,210.1038019,-2.845613076,5.23099707459298E-12,8.78925980590801E-11
PCDHAC2|56134,311.0076558,-2.850822688,1.11122826067697E-14,2.98946749235679E-13
C11orf42|160298,1.603986195,-2.852037407,1.76331891362405E-06,9.63804435389468E-06
PCDHGC5|56097,1220.971938,-2.852399444,8.60392800009039E-09,7.73711735168968E-08
KCNH8|131096,226.9620579,-2.852581901,5.78165909970497E-05,0.000224571933898931
NAV3|89795,524.1853223,-2.85400677,1.41038911842956E-08,1.21288433818046E-07
LIPE|3991,444.3771613,-2.856626469,5.86059188247502E-11,8.12104574863942E-10
CACNB4|785,579.6115494,-2.859647053,1.0379709498214E-16,4.0611402943418E-15
C7orf41|222166,9240.366796,-2.860340822,2.79690152626152E-10,3.42536085968625E-09
AP3B2|8120,1069.824788,-2.862004519,7.20605547020475E-13,1.41545421552729E-11
MAGEC3|139081,4.541012591,-2.863377733,7.4648593958721E-05,0.000281504736826934
MGAT3|4248,1252.171348,-2.863943001,2.14292176438063E-11,3.2292826494639E-10
KCNH6|81033,3.606925953,-2.864013087,2.99449919442564E-06,1.56533590680965E-05
NELL2|4753,2427.697098,-2.864216372,1.31522228759994E-08,1.13661840078473E-07
ADRA2C|152,40.5623165,-2.864341955,4.74872065946978E-06,2.37137978633477E-05
CSRNP3|80034,51.96363209,-2.86531523,1.41749632280989E-09,1.494919987462E-08
INPP5F|22876,1568.988153,-2.867517199,6.74042255990899E-14,1.59138324061303E-12
OXGR1|27199,5.777122923,-2.867850006,3.77797027516128E-06,1.92582633820259E-05
C21orf99|149992,0.404077714853147,-2.868383713,0.0408829101435077,0.0761408181672414
BAGE2|85319,0.824799462490706,-2.870232039,0.00258601845185814,0.00676729207948606
IL34|146433,242.3700687,-2.873626327,4.07137247504607E-10,4.78857949214412E-09
CBLN4|140689,215.4477172,-2.874762124,0.0002221964209332,0.00075073511357164
PARM1|25849,764.710408,-2.87740642,3.75468672853689E-07,2.35832472506506E-06
C11orf90|387804,3.69929661,-2.877409021,3.84337116610026E-05,0.000155679937889349
DOCK5|80005,221.1831996,-2.878531898,8.85893079379572E-07,5.16097602179177E-06
PP14571|100130449,10.03569787,-2.879951691,1.17907247989597E-09,1.26280561158874E-08
POM121L2|94026,0.674025473767027,-2.880151359,0.000840492619244738,0.00247916776211783
ATL1|51062,1024.676359,-2.881565065,1.09336776429553E-23,1.24792726659743E-21
HRH2|3274,53.37475441,-2.88348177,2.05693749392523E-07,1.37430783929074E-06
ODZ2|57451,429.9640906,-2.885664881,0.000214523181728354,0.000728381913810636
ST6GALNAC5|81849,208.6593322,-2.887777697,4.62904416728953E-05,0.000183835438221497
ANKRD24|170961,234.0593233,-2.89209089,6.15435383673509E-09,5.73761871226598E-08
LOC100130933|100130933,11.16326389,-2.895380999,4.76616090852188E-05,0.000188544868261851
CTRB2|440387,1.205829496,-2.899256151,0.00246805405407204,0.00648639899837527
AGBL4|84871,65.6664211,-2.900257094,1.74368427841491E-07,1.18429317064596E-06
APLP1|333,9565.014185,-2.901201111,3.39530099413502E-12,5.92151544989786E-11
IQSEC2|23096,1057.489934,-2.902414728,6.13964051467041E-20,3.94758419624925E-18
GRIP2|80852,36.2533407,-2.902530626,0.000329516742213815,0.00106932174302865
GRAMD1B|57476,198.640907,-2.903201729,3.10882050182325E-12,5.46138785607182E-11
ATP1B1|481,5693.895737,-2.903304897,1.22586532811406E-12,2.31593695533714E-11
ASPHD1|253982,535.9791542,-2.906172531,1.52357676968997E-10,1.96052517081719E-09
ABCC12|94160,14.35186415,-2.907464595,0.00495851946574339,0.0120353444035138
KCNMA1|3778,1422.573037,-2.908043404,4.506599758905E-20,2.93675009288914E-18
FAAH|2166,350.3505557,-2.910648263,3.85465319310671E-10,4.56429744885422E-09
GPR179|440435,49.28566589,-2.91425539,1.85901649527707E-06,1.01010054020843E-05
PEG3|5178,2522.650822,-2.915740745,2.36471985574935E-09,2.38811943966226E-08
GABBR2|9568,1927.701693,-2.918651283,1.60331385490971E-05,7.07372391293534E-05
XK|7504,128.0497063,-2.918700289,6.48769049122042E-07,3.8767367374582E-06
C6orf154|221424,121.8075042,-2.921946777,1.66429396968486E-11,2.55187332124414E-10
NBEA|26960,802.995699,-2.92421559,5.36652803474577E-14,1.29009736403841E-12
NRG4|145957,5.051990758,-2.925408536,3.45546325020205E-07,2.18963306942008E-06
ANXA8|653145,4.747903018,-2.925904945,3.04766434858836E-05,0.000126503975941297
ST18|9705,288.6926131,-2.929664001,3.14165530053591E-05,0.000129957943581465
KCNA3|3738,43.26000156,-2.930068112,9.35261940735385E-07,5.41749777022368E-06
GLRA4|441509,1.141716984,-2.933784911,1.318336886997E-05,5.9386735668578E-05
PTH2R|5746,22.65542445,-2.933993386,6.85675999308452E-05,0.000261383485190923
KIAA1324|57535,260.9192715,-2.934035122,4.88395061125193E-09,4.63843049435935E-08
LY6H|4062,804.9212404,-2.936183337,3.21475458000492E-05,0.000132754016471237
MSLNL|401827,0.275286268469192,-2.936243849,0.0203747003420344,0.0415221970309035
RAP1GAP|5909,1945.496656,-2.939475629,1.03495630408226E-11,1.65532936562543E-10
HSP90AB2P|391634,24.96646748,-2.940630515,8.79526788375268E-18,4.06198439105172E-16
NPY1R|4886,77.29012596,-2.942097961,2.66463074506825E-05,0.00011195395870534
LYNX1|66004,2141.774932,-2.953277356,2.02210617519136E-14,5.20058746843549E-13
TUBB4|10382,9536.585357,-2.953510691,9.42238166619644E-06,4.38476043327535E-05
BTBD8|284697,5.021652812,-2.953707949,7.88703333591901E-08,5.79996134260548E-07
TEF|7008,1192.195271,-2.954515374,1.54237379684205E-17,6.77695858024747E-16
OLFM1|10439,5504.71023,-2.955773699,6.27519979075214E-08,4.71950291747562E-07
NALCN|259232,607.6785454,-2.957761026,1.40498518488236E-09,1.48497310855868E-08
CNTNAP5|129684,43.56112589,-2.958516403,0.000244395037339624,0.000816724857110882
ASPG|374569,0.675707497972133,-2.960142664,0.00491967339410972,0.0119528471683225
PCP4L1|654790,167.2467926,-2.960771969,4.23130624278387E-05,0.000169930597786921
SLC6A10P|386757,4.31220367,-2.962672466,0.0016121875400087,0.00444567340374952
PIP4K2A|5305,2311.756402,-2.963006906,2.38550103167796E-14,6.04650846255404E-13
LMTK2|22853,474.4052833,-2.966022256,2.52348459260325E-15,7.65337960797548E-14
SEPT5|5413,4514.371146,-2.966562266,3.07670820275781E-19,1.76626858699391E-17
INPP5J|27124,142.2383171,-2.968037837,4.80754585355917E-12,8.1487479762129E-11
ANKS4B|257629,0.47771571289195,-2.969786196,0.00313705264433098,0.00800510761430087
HPYR1|93668,0.503675699317804,-2.970341991,0.000265316882876495,0.000878122401133271
EEF1A2|1917,5159.759813,-2.970847683,3.69281716308534E-08,2.93130659501042E-07
RESP18|389075,2.716832767,-2.972164536,0.00901327084440081,0.0205044204879877
APBA1|320,1128.615797,-2.975480132,7.76521764650125E-15,2.15205866642762E-13
GOT1|2805,1688.381696,-2.976634922,7.7307819162053E-26,1.15596164636964E-23
PI4KA|5297,4095.055987,-2.977422498,3.76551555188767E-26,5.85750237744849E-24
PBOV1|59351,0.406705402884523,-2.978016625,0.00839337329432414,0.0192990556054617
IL1RL2|8808,4.426525051,-2.978390225,0.000148607954169716,0.000524903649144781
PNMA6A|84968,366.3788906,-2.979490337,1.14382899108194E-09,1.22983932045594E-08
DNAJA4|55466,973.8247996,-2.979518634,1.17468900725838E-15,3.78905957541921E-14
HTR1B|3351,4.841623502,-2.98138117,2.17850067663101E-07,1.44402403957167E-06
CDH16|1014,0.515793922931418,-2.984283191,0.00757036862607461,0.017585508879812
TAGLN3|29114,2033.05489,-2.984419719,8.93600641984052E-07,5.20116559542257E-06
C1QL2|165257,77.98436787,-2.984504804,0.000178863582453686,0.000619407476112954
EHD3|30845,1436.274871,-2.98455648,1.26078088429657E-15,4.02635802602593E-14
DKFZp434J0226|93429,6.828981389,-2.987553054,0.000474920922576343,0.00148472442067667
CALB1|793,152.4503636,-2.988415136,0.000146008637459379,0.000516763414303479
CACNA1S|779,6.822395675,-2.98949704,0.00108517199933075,0.00311162222314416
PRDM8|56978,264.6560154,-2.989624901,6.57763849281889E-06,3.17190172219959E-05
UNC80|285175,718.7601365,-2.989643062,3.80956041471684E-12,6.56094739638154E-11
CHRM4|1132,41.01383879,-2.989650136,6.60867886710025E-09,6.11683333337317E-08
IL1RAPL1|11141,15.15161588,-2.993376525,1.10228998133899E-05,5.04438231317858E-05
C11orf9|745,2466.337653,-2.999369153,1.24003994903277E-05,5.61877626894364E-05
NSF|4905,3771.845813,-3.001420224,1.86731038782551E-37,1.23901116174183E-34
NCRNA00161|118421,0.27733577502131,-3.002199598,0.026473002956846,0.0522605418109305
RAB40B|10966,745.9062785,-3.003447404,3.89732936461034E-17,1.63070685713598E-15
DUSP8|1850,758.9046686,-3.005138418,6.78651245721811E-12,1.12076231838425E-10
SPOCK3|50859,858.8456688,-3.005351488,3.39402053644933E-05,0.000139410694479496
CELF3|11189,834.6038635,-3.005778176,2.76321623245904E-05,0.000115517290654318
STRC|161497,38.05038991,-3.006115865,2.24307641488184E-09,2.2807960446313E-08
AMY1A|276,1.105691502,-3.007536389,8.4107099236418E-06,3.95789665082036E-05
ATP6V1G2|534,1715.198777,-3.007779423,8.16316381843727E-11,1.1042024326356E-09
SYN3|8224,88.99364959,-3.008548396,1.48602954056293E-07,1.02298443283077E-06
HPN|3249,46.11194148,-3.008724848,1.04481918952689E-06,5.99516443441025E-06
CDH7|1005,15.8286604,-3.008848078,0.00195492425914964,0.00527465855850293
RPL13AP3|645683,0.419487831594953,-3.010405433,4.28458743090417E-05,0.000171891445413291
YPEL4|219539,239.29373,-3.011324923,4.15125609928096E-12,7.11765145769159E-11
STK32C|282974,613.2518588,-3.012419362,1.16027976415833E-21,9.64682602191811E-20
DIRAS2|54769,1155.514272,-3.012748035,7.84738810644775E-08,5.77521057555401E-07
RTN1|6252,5540.497878,-3.013395368,1.01500567236941E-08,8.99744688158709E-08
PHACTR1|221692,261.8679889,-3.013557419,1.42199723914318E-11,2.21558196654546E-10
SCN5A|6331,31.62065056,-3.014883,2.07012175127908E-05,8.93301531553069E-05
DGCR9|25787,95.31660576,-3.016475927,6.35433312426494E-10,7.22267128072754E-09
CALB2|794,265.410473,-3.018313987,0.000294041592580801,0.000965736127922878
